feature,feature_label,mean_abs_shap,rank
br_in_avg,Bromide,8.178529353277455,1
toc_in_avg,TOC,4.953973035700639,2
uv_in_avg,UV254,3.925147755449849,3
temp_in_avg,Temperature,0.7974738399665721,4
ph_in_avg,pH,0.742892500589962,5
