Train: 141,  Test: 34
Features: 9,  Targets: 3
Optuna trials: 200,  CV folds: 5

[I 2026-03-01 22:34:59,628] Trial 88 finished with value: 0.4735037565231323 and parameters: {'n_layers': 3, 'hidden_dim': 32, 'dropout': 0.30000000000000004, 'activation': 'ReLU', 'lr': 0.0077769984546870626, 'weight_decay': 0.0005920940033975809, 'batch_size': 16}. Best is trial 33 with value: 0.43868049383163454.
[I 2026-03-01 22:35:00,969] Trial 89 finished with value: 0.44214807748794555 and parameters: {'n_layers': 2, 'hidden_dim': 32, 'dropout': 0.4, 'activation': 'SiLU', 'lr': 0.006405538991052091, 'weight_decay': 0.0005219147139472791, 'batch_size': 16}. Best is trial 33 with value: 0.43868049383163454.
[I 2026-03-01 22:35:02,158] Trial 90 finished with value: 0.4454701662063599 and parameters: {'n_layers': 2, 'hidden_dim': 32, 'dropout': 0.30000000000000004, 'activation': 'SiLU', 'lr': 0.006599629395287746, 'weight_decay': 0.0003593565883976998, 'batch_size': 16}. Best is trial 33 with value: 0.43868049383163454.
[I 2026-03-01 22:35:03,577] Trial 91 finished with value: 0.44215354323387146 and parameters: {'n_layers': 2, 'hidden_dim': 32, 'dropout': 0.4, 'activation': 'SiLU', 'lr': 0.005164949420058595, 'weight_decay': 0.0005243288701273334, 'batch_size': 16}. Best is trial 33 with value: 0.43868049383163454.
[I 2026-03-01 22:35:05,024] Trial 92 finished with value: 0.44213140606880186 and parameters: {'n_layers': 2, 'hidden_dim': 32, 'dropout': 0.4, 'activation': 'SiLU', 'lr': 0.005148819819344989, 'weight_decay': 0.0005233633717291546, 'batch_size': 16}. Best is trial 33 with value: 0.43868049383163454.
[I 2026-03-01 22:35:06,528] Trial 93 finished with value: 0.4427084863185883 and parameters: {'n_layers': 2, 'hidden_dim': 32, 'dropout': 0.4, 'activation': 'SiLU', 'lr': 0.006029874350474191, 'weight_decay': 0.0005350795844278714, 'batch_size': 16}. Best is trial 33 with value: 0.43868049383163454.
[I 2026-03-01 22:35:07,761] Trial 94 finished with value: 0.44278275966644287 and parameters: {'n_layers': 2, 'hidden_dim': 32, 'dropout': 0.4, 'activation': 'SiLU', 'lr': 0.007188380199090896, 'weight_decay': 0.0004174975874613549, 'batch_size': 16}. Best is trial 33 with value: 0.43868049383163454.
[I 2026-03-01 22:35:09,309] Trial 95 finished with value: 0.44222883582115174 and parameters: {'n_layers': 2, 'hidden_dim': 32, 'dropout': 0.4, 'activation': 'SiLU', 'lr': 0.004396353876896692, 'weight_decay': 0.0005231784559517205, 'batch_size': 16}. Best is trial 33 with value: 0.43868049383163454.
[I 2026-03-01 22:35:10,967] Trial 96 finished with value: 0.4966318249702454 and parameters: {'n_layers': 2, 'hidden_dim': 8, 'dropout': 0.4, 'activation': 'SiLU', 'lr': 0.0050407327132057445, 'weight_decay': 0.0003209804260508237, 'batch_size': 16}. Best is trial 33 with value: 0.43868049383163454.
[I 2026-03-01 22:35:12,357] Trial 97 finished with value: 0.44379868507385256 and parameters: {'n_layers': 2, 'hidden_dim': 32, 'dropout': 0.5, 'activation': 'SiLU', 'lr': 0.008901300586171272, 'weight_decay': 0.0006816790535436709, 'batch_size': 16}. Best is trial 33 with value: 0.43868049383163454.
[I 2026-03-01 22:35:14,111] Trial 98 finished with value: 0.45917436480522156 and parameters: {'n_layers': 2, 'hidden_dim': 16, 'dropout': 0.4, 'activation': 'SiLU', 'lr': 0.007725308969087841, 'weight_decay': 0.000844514095856131, 'batch_size': 16}. Best is trial 33 with value: 0.43868049383163454.
[I 2026-03-01 22:35:15,413] Trial 99 finished with value: 0.44124471545219424 and parameters: {'n_layers': 2, 'hidden_dim': 32, 'dropout': 0.4, 'activation': 'SiLU', 'lr': 0.005910448302715437, 'weight_decay': 0.0010665698687433729, 'batch_size': 16}. Best is trial 33 with value: 0.43868049383163454.
[I 2026-03-01 22:35:17,006] Trial 100 finished with value: 0.43428086638450625 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.4, 'activation': 'Tanh', 'lr': 0.0062867341492347595, 'weight_decay': 0.001064272879984357, 'batch_size': 16}. Best is trial 100 with value: 0.43428086638450625.
[I 2026-03-01 22:35:18,647] Trial 101 finished with value: 0.43712485432624815 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.4, 'activation': 'Tanh', 'lr': 0.006653792680364116, 'weight_decay': 0.0014413646019969513, 'batch_size': 16}. Best is trial 100 with value: 0.43428086638450625.
[I 2026-03-01 22:35:23,278] Trial 102 finished with value: 0.4716888010501862 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.4, 'activation': 'Tanh', 'lr': 0.00010003381350082386, 'weight_decay': 0.001532576284540758, 'batch_size': 16}. Best is trial 100 with value: 0.43428086638450625.
[I 2026-03-01 22:35:24,816] Trial 103 finished with value: 0.43499351739883424 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.4, 'activation': 'Tanh', 'lr': 0.0060173395475633, 'weight_decay': 0.0012639882163578897, 'batch_size': 16}. Best is trial 100 with value: 0.43428086638450625.
[I 2026-03-01 22:35:26,628] Trial 104 finished with value: 0.4205270349979401 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.007569777210295408, 'weight_decay': 0.0031384743245333837, 'batch_size': 16}. Best is trial 104 with value: 0.4205270349979401.
[I 2026-03-01 22:35:28,220] Trial 105 finished with value: 0.42462568879127505 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.007665343279474526, 'weight_decay': 0.0026628162140860706, 'batch_size': 16}. Best is trial 104 with value: 0.4205270349979401.
[I 2026-03-01 22:35:29,142] Trial 106 finished with value: 0.4511299192905426 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.005844313838825944, 'weight_decay': 0.003813535052850443, 'batch_size': 32}. Best is trial 104 with value: 0.4205270349979401.
[I 2026-03-01 22:35:31,505] Trial 107 finished with value: 0.4231062471866608 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.00786809023609844, 'weight_decay': 0.002815200966764226, 'batch_size': 16}. Best is trial 104 with value: 0.4205270349979401.
[I 2026-03-01 22:35:33,392] Trial 108 finished with value: 0.4282226026058197 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.007080065399641117, 'weight_decay': 0.003515764871619639, 'batch_size': 16}. Best is trial 104 with value: 0.4205270349979401.
[I 2026-03-01 22:35:35,014] Trial 109 finished with value: 0.42039047479629515 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.00750241084135729, 'weight_decay': 0.0028027860434103736, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:35:36,538] Trial 110 finished with value: 0.4238207936286926 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.007413274633558164, 'weight_decay': 0.0031786674399091534, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:35:38,063] Trial 111 finished with value: 0.42465059757232665 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.0075005423551903734, 'weight_decay': 0.0035880744995858607, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:35:39,808] Trial 112 finished with value: 0.4282799124717712 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.0070875622620140116, 'weight_decay': 0.0030810294487754078, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:35:41,349] Trial 113 finished with value: 0.427541184425354 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.00709851536187587, 'weight_decay': 0.0031889798275937333, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:35:43,021] Trial 114 finished with value: 0.42434335947036744 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.007371675488748302, 'weight_decay': 0.0031428625757970257, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:35:44,703] Trial 115 finished with value: 0.42596942782402036 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.007219188019560439, 'weight_decay': 0.0031367795915808972, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:35:46,468] Trial 116 finished with value: 0.42278668880462644 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.0075375887422126095, 'weight_decay': 0.0031670257555509794, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:35:48,244] Trial 117 finished with value: 0.421408599615097 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.007463915676810521, 'weight_decay': 0.003069433138458943, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:35:50,012] Trial 118 finished with value: 0.4238780617713928 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.007570094165546332, 'weight_decay': 0.006678093764041099, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:35:51,599] Trial 119 finished with value: 0.4624190330505371 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.0008537524728488178, 'weight_decay': 0.00634990677165808, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:35:53,159] Trial 120 finished with value: 0.4262105166912079 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.007835000163820134, 'weight_decay': 0.0024219429103068475, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:35:54,909] Trial 121 finished with value: 0.42269269824028016 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.007705026491721085, 'weight_decay': 0.0026177756773322447, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:35:56,577] Trial 122 finished with value: 0.42336984872817995 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.007918829032738491, 'weight_decay': 0.0025095185343300564, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:35:58,300] Trial 123 finished with value: 0.4260538101196289 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.009919746521153308, 'weight_decay': 0.004256270180795658, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:36:00,050] Trial 124 finished with value: 0.4227395713329315 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.009125786806297912, 'weight_decay': 0.005936821161413844, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:36:01,739] Trial 125 finished with value: 0.42211496233940127 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.00933255261395657, 'weight_decay': 0.006464456237492704, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:36:03,273] Trial 126 finished with value: 0.421130633354187 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008555395004494357, 'weight_decay': 0.006334437196832189, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:36:04,758] Trial 127 finished with value: 0.42473445534706117 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.00890966911742336, 'weight_decay': 0.006881441639737588, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:36:05,967] Trial 128 finished with value: 0.4421768426895142 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.00932083651174861, 'weight_decay': 0.005860068961728714, 'batch_size': 32}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:36:07,418] Trial 129 finished with value: 0.4251939594745636 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008262569017600361, 'weight_decay': 0.008205548824704085, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:36:09,061] Trial 130 finished with value: 0.42100846767425537 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.009152968927621793, 'weight_decay': 0.00482864034630553, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:36:10,620] Trial 131 finished with value: 0.42317959666252136 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008799431973094367, 'weight_decay': 0.004948644924605882, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:36:12,265] Trial 132 finished with value: 0.4266544759273529 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.009113727033771554, 'weight_decay': 0.004929135514042223, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:36:13,987] Trial 133 finished with value: 0.4209760785102844 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008311290544744217, 'weight_decay': 0.005644646258529829, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:36:15,366] Trial 134 finished with value: 0.42806872725486755 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.00994781290699219, 'weight_decay': 0.0043330187805391, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:36:17,069] Trial 135 finished with value: 0.4274669706821442 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008414864919915005, 'weight_decay': 0.002154662383539866, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:36:18,676] Trial 136 finished with value: 0.42203163504600527 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.009038898769438664, 'weight_decay': 0.007407351661530819, 'batch_size': 16}. Best is trial 109 with value: 0.42039047479629515.
[I 2026-03-01 22:36:20,506] Trial 137 finished with value: 0.4183869779109955 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008851978024608369, 'weight_decay': 0.008388033094716418, 'batch_size': 16}. Best is trial 137 with value: 0.4183869779109955.
[I 2026-03-01 22:36:22,282] Trial 138 finished with value: 0.4179228901863098 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008687814755717569, 'weight_decay': 0.008219458769912608, 'batch_size': 16}. Best is trial 138 with value: 0.4179228901863098.
[I 2026-03-01 22:36:23,956] Trial 139 finished with value: 0.4199922800064087 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.009240016646215703, 'weight_decay': 0.00831028064055395, 'batch_size': 16}. Best is trial 138 with value: 0.4179228901863098.
[I 2026-03-01 22:36:25,463] Trial 140 finished with value: 0.42512211203575134 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.009241989770605322, 'weight_decay': 0.00997712178415994, 'batch_size': 16}. Best is trial 138 with value: 0.4179228901863098.
[I 2026-03-01 22:36:27,178] Trial 141 finished with value: 0.4277603566646576 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.009973260915424909, 'weight_decay': 0.007625177786948375, 'batch_size': 16}. Best is trial 138 with value: 0.4179228901863098.
[I 2026-03-01 22:36:30,514] Trial 142 finished with value: 0.46942084431648257 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.00018809268196155667, 'weight_decay': 0.005721597047638068, 'batch_size': 16}. Best is trial 138 with value: 0.4179228901863098.
[I 2026-03-01 22:36:32,364] Trial 143 finished with value: 0.4244485557079315 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008669739844672708, 'weight_decay': 0.008154091109404495, 'batch_size': 16}. Best is trial 138 with value: 0.4179228901863098.
[I 2026-03-01 22:36:34,764] Trial 144 finished with value: 0.4688593089580536 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.00033327841681468385, 'weight_decay': 0.008402962478699287, 'batch_size': 16}. Best is trial 138 with value: 0.4179228901863098.
[I 2026-03-01 22:36:36,577] Trial 145 finished with value: 0.4200349569320679 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008081161653728913, 'weight_decay': 0.005545867310977317, 'batch_size': 16}. Best is trial 138 with value: 0.4179228901863098.
[I 2026-03-01 22:36:38,363] Trial 146 finished with value: 0.4197995662689209 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.00919697638482383, 'weight_decay': 0.0056720490881373145, 'batch_size': 16}. Best is trial 138 with value: 0.4179228901863098.
[I 2026-03-01 22:36:40,206] Trial 147 finished with value: 0.4152199923992157 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.009269584516107958, 'weight_decay': 0.005672939896634824, 'batch_size': 16}. Best is trial 147 with value: 0.4152199923992157.
[I 2026-03-01 22:36:40,906] Trial 148 finished with value: 0.45571706891059877 and parameters: {'n_layers': 0, 'lr': 0.009958391698124323, 'weight_decay': 0.007012352988993428, 'batch_size': 16}. Best is trial 147 with value: 0.4152199923992157.
[I 2026-03-01 22:36:42,621] Trial 149 finished with value: 0.4196636140346527 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008262800141441172, 'weight_decay': 0.0051347204253713395, 'batch_size': 16}. Best is trial 147 with value: 0.4152199923992157.
[I 2026-03-01 22:36:43,690] Trial 150 finished with value: 0.4427743494510651 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008515683395152712, 'weight_decay': 0.0054948660047563136, 'batch_size': 32}. Best is trial 147 with value: 0.4152199923992157.
[I 2026-03-01 22:36:45,349] Trial 151 finished with value: 0.4149248242378235 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.00831608810326909, 'weight_decay': 0.004335006601375103, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:36:46,910] Trial 152 finished with value: 0.42471364736557005 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008329481923465618, 'weight_decay': 0.009088928901483339, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:36:48,572] Trial 153 finished with value: 0.42502585649490354 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.009269643364108023, 'weight_decay': 0.004230240667087157, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:36:50,189] Trial 154 finished with value: 0.4288463115692139 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.006736196482153086, 'weight_decay': 0.0075045791160451665, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:36:51,891] Trial 155 finished with value: 0.4236034631729126 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008721465608305728, 'weight_decay': 0.005211754270540633, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:36:53,424] Trial 156 finished with value: 0.4257895290851593 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008265577015792435, 'weight_decay': 0.006317445223347176, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:36:54,995] Trial 157 finished with value: 0.4296325445175171 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.0065428853422215515, 'weight_decay': 0.008795277130604228, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:36:56,549] Trial 158 finished with value: 0.4239468932151794 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.00985181682066488, 'weight_decay': 0.003941145218259882, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:36:58,404] Trial 159 finished with value: 0.46728764176368714 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.0005401983753598597, 'weight_decay': 0.00542391027297753, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:00,033] Trial 160 finished with value: 0.4248108327388763 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.009122873735014277, 'weight_decay': 0.004645245829233118, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:01,772] Trial 161 finished with value: 0.4242874503135681 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.007723412547397611, 'weight_decay': 0.007351880238603233, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:03,502] Trial 162 finished with value: 0.42483457922935486 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008473974813185238, 'weight_decay': 0.006569767543718631, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:05,045] Trial 163 finished with value: 0.4288416862487793 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.0067041316568630036, 'weight_decay': 0.003760487736015682, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:06,832] Trial 164 finished with value: 0.41939366459846494 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.007866175518627434, 'weight_decay': 0.004875929338166682, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:07,845] Trial 165 finished with value: 0.445453941822052 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.0, 'activation': 'Tanh', 'lr': 0.008069029142480434, 'weight_decay': 0.0051130740587138875, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:09,131] Trial 166 finished with value: 0.4584421098232269 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'LeakyReLU', 'lr': 0.009277366648487455, 'weight_decay': 0.005941470885350815, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:10,341] Trial 167 finished with value: 0.4717725157737732 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'ReLU', 'lr': 0.0066698381569279905, 'weight_decay': 0.004508279664494623, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:12,028] Trial 168 finished with value: 0.4215790927410126 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.009939939790951268, 'weight_decay': 0.00956573642510525, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:13,690] Trial 169 finished with value: 0.42370725274085996 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.009912548687800093, 'weight_decay': 0.009867592566787556, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:15,961] Trial 170 finished with value: 0.49155591130256654 and parameters: {'n_layers': 2, 'hidden_dim': 8, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008242428110823914, 'weight_decay': 0.007759543852655319, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:17,835] Trial 171 finished with value: 0.4267680585384369 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008972188199393515, 'weight_decay': 0.00655023410977498, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:19,555] Trial 172 finished with value: 0.42549934387207033 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008087821333602816, 'weight_decay': 0.00863073064994072, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:21,171] Trial 173 finished with value: 0.42791818380355834 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.0071756725832963966, 'weight_decay': 0.0070999987315213745, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:22,964] Trial 174 finished with value: 0.4295180320739746 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.009958387244665811, 'weight_decay': 0.005487964008254982, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:24,576] Trial 175 finished with value: 0.4595575273036957 and parameters: {'n_layers': 2, 'hidden_dim': 16, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.008960581169367543, 'weight_decay': 0.004586495866022797, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
[I 2026-03-01 22:37:26,973] Trial 176 finished with value: 0.45447511076927183 and parameters: {'n_layers': 2, 'hidden_dim': 64, 'dropout': 0.5, 'activation': 'Tanh', 'lr': 0.001337296637970226, 'weight_decay': 0.003835461595141363, 'batch_size': 16}. Best is trial 151 with value: 0.4149248242378235.
